eventTime,userName,userType,eventName,awsRegion,sourceIPAddress,location,deviceType,mfaUsed,loginResult,sessionDuration,resourceAccessed,is_anomaly,anomaly_reason
2025-08-23T06:01:49Z,kimberlyreese,Root,DescribeInstances,eu-west-1,149.91.20.190,"London, GB",Desktop,Yes,Success,114,EC2,0,
2025-08-23T15:20:41Z,kimberlyreese,Root,ListBuckets,eu-west-1,192.124.103.218,"London, GB",Desktop,Yes,Success,33,IAM,0,
2025-08-23T13:24:52Z,kimberlyreese,Root,StartInstances,eu-west-1,189.79.56.109,"London, GB",Desktop,No,Success,97,CloudWatch,0,
2025-08-24T10:56:31Z,kimberlyreese,Root,ListBuckets,us-east-1,189.228.112.123,"London, GB",Desktop,No,Success,78,DynamoDB,0,
2025-08-24T08:01:46Z,kimberlyreese,Root,GetObject,us-east-1,187.252.97.255,"London, GB",Desktop,No,Success,181,S3,1,Excessive resource access
2025-08-25T16:57:01Z,kimberlyreese,Root,DescribeInstances,us-west-2,104.85.3.194,"London, GB",Desktop,Yes,Success,73,RDS,0,
2025-08-25T15:46:06Z,kimberlyreese,Root,ListBuckets,eu-west-1,2.177.102.72,"London, GB",Desktop,Yes,Success,83,EC2,0,
2025-08-26T17:10:44Z,kimberlyreese,Root,DescribeInstances,eu-west-1,176.213.37.19,"London, GB",Desktop,Yes,Success,14,RDS,0,
2025-08-26T14:50:23Z,kimberlyreese,Root,PutObject,us-east-1,134.5.31.39,"London, GB",Desktop,No,Success,74,CloudWatch,0,
2025-08-26T19:41:31Z,kimberlyreese,Root,DescribeInstances,eu-west-1,74.71.16.103,"London, GB",Desktop,Yes,Success,82,CloudWatch,0,
2025-08-26T09:06:51Z,kimberlyreese,Root,DescribeInstances,eu-west-1,192.46.105.84,"London, GB",Desktop,Yes,Success,32,IAM,0,
2025-08-26T18:49:52Z,kimberlyreese,Root,ListBuckets,us-west-2,181.180.34.219,"London, GB",Desktop,No,Success,38,DynamoDB,0,
2025-08-26T10:54:54Z,kimberlyreese,Root,PutObject,us-east-1,151.6.109.88,"London, GB",Desktop,Yes,Success,100,EC2,0,
2025-08-27T13:26:19Z,kimberlyreese,Root,ListBuckets,us-east-1,40.83.124.6,"London, GB",Desktop,Yes,Success,119,IAM,0,
2025-08-27T02:21:09Z,kimberlyreese,Root,StopInstances,eu-west-2,50.155.144.250,"London, GB",Desktop,No,Success,7,RDS,1,Odd hours login
2025-08-27T20:48:53Z,kimberlyreese,Root,GetObject,eu-west-2,148.66.221.104,"London, GB",Desktop,Yes,Success,90,DynamoDB,0,
2025-08-27T10:06:25Z,kimberlyreese,Root,ListBuckets,us-east-1,204.197.252.98,"Berlin, DE",Desktop,Yes,Success,79,DynamoDB,1,Unusual location
2025-08-27T07:06:25Z,kimberlyreese,Root,StartInstances,eu-west-1,69.210.143.99,"London, GB",Desktop,Yes,Success,120,EC2,0,
2025-08-27T04:19:59Z,kimberlyreese,Root,DescribeInstances,us-east-1,214.168.187.88,"London, GB",Desktop,Yes,Success,10,DynamoDB,1,Odd hours login
2025-08-28T14:25:51Z,kimberlyreese,Root,GetObject,us-east-1,141.211.224.178,"London, GB",Desktop,No,Success,84,CloudWatch,0,
2025-08-28T19:02:47Z,kimberlyreese,Root,ConsoleLogin,eu-west-1,91.238.171.81,"London, GB",Desktop,Yes,Success,43,RDS,0,
2025-08-29T12:34:25Z,kimberlyreese,Root,DescribeInstances,eu-west-1,192.236.174.153,"London, GB",Desktop,Yes,Success,101,IAM,0,
2025-08-29T16:22:33Z,kimberlyreese,Root,GetObject,us-east-1,143.165.25.186,"London, GB",Desktop,Yes,Success,118,S3,0,
2025-08-29T06:45:19Z,kimberlyreese,Root,ConsoleLogin,us-east-1,57.197.113.95,"London, GB",Desktop,No,Success,68,S3,0,
2025-08-29T14:27:21Z,kimberlyreese,Root,GetObject,us-east-1,202.243.35.121,"London, GB",Desktop,Yes,Success,38,DynamoDB,0,
2025-08-29T16:07:05Z,kimberlyreese,Root,ListBuckets,eu-west-1,148.123.248.84,"Tokyo, JP",Desktop,No,Success,76,EC2,1,Unusual location
2025-08-29T07:48:51Z,kimberlyreese,Root,ConsoleLogin,us-west-2,207.117.108.142,"London, GB",Desktop,No,Success,240,CloudWatch,1,Excessive resource access
2025-08-30T17:58:09Z,kimberlyreese,Root,PutObject,us-east-1,80.165.19.14,"London, GB",Desktop,Yes,Success,119,S3,0,
2025-08-30T19:08:07Z,kimberlyreese,Root,ListBuckets,eu-west-2,142.30.224.11,"London, GB",Desktop,No,Success,87,EC2,0,
2025-08-30T07:26:33Z,kimberlyreese,Root,ConsoleLogin,us-west-2,193.22.140.145,"London, GB",Desktop,Yes,Success,43,CloudWatch,0,
2025-08-30T11:01:54Z,kimberlyreese,Root,StartInstances,eu-west-2,8.20.89.6,"London, GB",Desktop,No,Success,68,EC2,0,
2025-08-30T19:09:35Z,kimberlyreese,Root,ListBuckets,eu-west-1,88.78.147.47,"London, GB",Desktop,Yes,Success,85,S3,0,
2025-08-01T10:25:24Z,joneswilliam,AssumedRole,DescribeInstances,us-east-1,219.76.80.129,"Birmingham, GB",Desktop,No,Success,39,S3,0,
2025-08-01T10:01:27Z,joneswilliam,AssumedRole,ListBuckets,us-west-2,215.198.217.184,"Birmingham, GB",Desktop,No,Success,79,RDS,0,
2025-08-01T15:17:49Z,joneswilliam,AssumedRole,PutObject,eu-west-1,106.224.133.179,"Birmingham, GB",Desktop,Yes,Success,6,CloudWatch,0,
2025-08-01T06:51:43Z,joneswilliam,AssumedRole,GetObject,us-east-1,175.135.156.97,"Birmingham, GB",Desktop,Yes,Success,80,IAM,0,
2025-08-02T13:54:26Z,joneswilliam,AssumedRole,StartInstances,eu-west-1,170.157.186.208,"Birmingham, GB",Desktop,Yes,Success,53,S3,0,
2025-08-02T08:20:20Z,joneswilliam,AssumedRole,GetObject,eu-west-1,158.143.80.80,"Birmingham, GB",Desktop,Yes,Success,77,RDS,0,
2025-08-02T13:33:19Z,joneswilliam,AssumedRole,PutObject,us-west-2,163.102.121.149,"Birmingham, GB",Desktop,Yes,Success,10,IAM,0,
2025-08-02T20:08:46Z,joneswilliam,AssumedRole,PutObject,eu-west-2,167.140.11.107,"Birmingham, GB",Desktop,Yes,Success,68,EC2,0,
2025-08-02T08:32:36Z,joneswilliam,AssumedRole,GetObject,us-west-2,18.96.84.110,"Birmingham, GB",Desktop,Yes,Success,113,S3,0,
2025-08-03T19:06:50Z,joneswilliam,AssumedRole,StopInstances,eu-west-1,79.212.45.176,"Birmingham, GB",Desktop,Yes,Success,110,S3,0,
2025-08-03T13:51:33Z,joneswilliam,AssumedRole,StartInstances,eu-west-2,218.175.73.35,"Birmingham, GB",Desktop,Yes,Success,47,RDS,0,
2025-08-03T17:02:45Z,joneswilliam,AssumedRole,GetObject,eu-west-2,162.27.247.198,"Birmingham, GB",Desktop,Yes,Success,55,EC2,0,
2025-08-04T09:53:37Z,joneswilliam,AssumedRole,ConsoleLogin,eu-west-1,212.206.149.178,"Birmingham, GB",Desktop,Yes,Success,13,DynamoDB,0,
2025-08-04T10:45:28Z,joneswilliam,AssumedRole,GetObject,us-west-2,158.102.225.13,"Birmingham, GB",Mobile,Yes,Success,66,RDS,1,First-time device
2025-08-04T09:38:27Z,joneswilliam,AssumedRole,PutObject,eu-west-2,101.208.220.255,"Birmingham, GB",Desktop,No,Success,67,RDS,0,
2025-08-04T13:32:08Z,joneswilliam,AssumedRole,ListBuckets,eu-west-1,44.224.57.11,"Birmingham, GB",Desktop,Yes,Success,73,RDS,0,
2025-08-04T11:03:07Z,joneswilliam,AssumedRole,GetObject,us-west-2,199.231.10.103,"Birmingham, GB",Desktop,Yes,Success,15,S3,0,
2025-08-04T13:38:17Z,joneswilliam,AssumedRole,GetObject,us-east-1,131.253.1.206,"Birmingham, GB",Desktop,No,Success,95,CloudWatch,0,
2025-08-05T18:55:39Z,joneswilliam,AssumedRole,GetObject,eu-west-1,215.71.254.153,"Birmingham, GB",Desktop,No,Success,29,EC2,0,
2025-08-05T14:08:23Z,joneswilliam,AssumedRole,GetObject,us-west-2,140.128.116.58,"Birmingham, GB",Desktop,Yes,Success,40,EC2,0,
2025-08-05T08:50:42Z,joneswilliam,AssumedRole,DescribeInstances,us-east-1,167.171.225.161,"Birmingham, GB",Desktop,No,Success,26,CloudWatch,0,
2025-08-05T20:10:02Z,joneswilliam,AssumedRole,PutObject,us-west-2,210.240.30.32,"Birmingham, GB",Desktop,No,Success,119,S3,0,
2025-08-05T13:38:21Z,joneswilliam,AssumedRole,StartInstances,us-east-1,213.3.130.252,"Birmingham, GB",Desktop,Yes,Success,119,CloudWatch,0,
2025-08-05T14:02:58Z,joneswilliam,AssumedRole,ListBuckets,eu-west-2,116.240.40.5,"Birmingham, GB",Desktop,No,Success,35,RDS,0,
2025-08-06T14:38:04Z,joneswilliam,AssumedRole,GetObject,us-east-1,134.60.171.66,"Birmingham, GB",Desktop,No,Success,52,IAM,0,
2025-08-06T07:31:54Z,joneswilliam,AssumedRole,ListBuckets,us-west-2,34.72.69.244,"Toronto, CA",Desktop,No,Success,40,EC2,1,Unusual location
2025-08-07T16:08:57Z,joneswilliam,AssumedRole,PutObject,eu-west-2,12.183.48.84,"Birmingham, GB",Desktop,No,Success,43,RDS,0,
2025-08-07T10:43:11Z,joneswilliam,AssumedRole,ListBuckets,us-west-2,176.66.20.226,"Birmingham, GB",Desktop,No,Success,88,RDS,0,
2025-08-07T16:54:32Z,joneswilliam,AssumedRole,StopInstances,eu-west-2,204.186.243.43,"Birmingham, GB",Desktop,No,Success,76,EC2,0,
2025-08-07T14:14:35Z,joneswilliam,AssumedRole,GetObject,us-west-2,177.202.160.47,"Birmingham, GB",Desktop,No,Success,83,DynamoDB,0,
2025-08-08T20:32:16Z,joneswilliam,AssumedRole,DescribeInstances,us-west-2,207.186.70.189,"Birmingham, GB",Desktop,No,Success,21,IAM,0,
2025-08-08T18:31:46Z,joneswilliam,AssumedRole,ConsoleLogin,eu-west-2,132.77.92.46,"Birmingham, GB",Desktop,No,Success,71,RDS,0,
2025-08-08T13:38:00Z,joneswilliam,AssumedRole,DescribeInstances,us-east-1,171.75.104.107,"Birmingham, GB",Desktop,No,Success,70,DynamoDB,0,
2025-08-08T17:20:49Z,joneswilliam,AssumedRole,StartInstances,us-east-1,151.221.2.123,"Birmingham, GB",Desktop,Yes,Success,73,S3,0,
2025-08-08T17:30:08Z,joneswilliam,AssumedRole,ListBuckets,us-east-1,221.236.33.245,"Birmingham, GB",Desktop,Yes,Success,46,EC2,0,
2025-08-09T07:07:08Z,joneswilliam,AssumedRole,StopInstances,eu-west-2,137.244.186.162,"Birmingham, GB",Desktop,No,Success,9,CloudWatch,0,
2025-08-09T07:44:41Z,joneswilliam,AssumedRole,DescribeInstances,eu-west-2,136.146.27.185,"Birmingham, GB",Desktop,Yes,Success,289,CloudWatch,1,Excessive resource access
2025-08-09T20:49:57Z,joneswilliam,AssumedRole,DescribeInstances,us-west-2,193.205.31.158,"Birmingham, GB",Desktop,Yes,Success,72,CloudWatch,0,
2025-08-09T17:56:05Z,joneswilliam,AssumedRole,StartInstances,eu-west-1,28.12.94.67,"Birmingham, GB",Desktop,No,Success,274,DynamoDB,1,Excessive resource access
2025-08-09T20:20:57Z,joneswilliam,AssumedRole,GetObject,us-east-1,88.15.87.99,"Birmingham, GB",Desktop,Yes,Success,21,CloudWatch,0,
2025-08-09T12:02:25Z,joneswilliam,AssumedRole,PutObject,eu-west-2,2.27.120.22,"Birmingham, GB",Desktop,No,Success,53,DynamoDB,0,
2025-08-10T15:17:08Z,joneswilliam,AssumedRole,GetObject,eu-west-2,16.101.40.35,"Birmingham, GB",Desktop,Yes,Success,11,RDS,0,
2025-08-10T12:30:13Z,joneswilliam,AssumedRole,ConsoleLogin,us-west-2,215.33.199.204,"Birmingham, GB",Desktop,Yes,Success,26,S3,0,
2025-08-11T12:25:13Z,joneswilliam,AssumedRole,ListBuckets,us-west-2,33.156.247.177,"Birmingham, GB",Desktop,Yes,Success,92,CloudWatch,0,
2025-08-11T11:09:34Z,joneswilliam,AssumedRole,GetObject,eu-west-2,181.68.203.35,"Birmingham, GB",Desktop,Yes,Success,101,DynamoDB,0,
2025-08-11T16:52:42Z,joneswilliam,AssumedRole,PutObject,us-east-1,220.97.83.17,"Birmingham, GB",Desktop,No,Success,91,RDS,0,
2025-08-11T07:34:29Z,joneswilliam,AssumedRole,PutObject,us-west-2,182.225.202.36,"Birmingham, GB",Desktop,Yes,Success,29,RDS,0,
2025-08-11T18:18:35Z,joneswilliam,AssumedRole,GetObject,eu-west-1,40.169.102.163,"Birmingham, GB",Desktop,No,Success,64,RDS,0,
2025-08-11T11:41:23Z,joneswilliam,AssumedRole,PutObject,eu-west-1,70.224.62.212,"Birmingham, GB",Desktop,No,Success,8,S3,0,
2025-08-12T06:49:30Z,joneswilliam,AssumedRole,PutObject,us-west-2,7.224.19.53,"Birmingham, GB",Desktop,No,Success,64,EC2,0,
2025-08-12T14:13:25Z,joneswilliam,AssumedRole,ConsoleLogin,eu-west-2,145.231.172.32,"Birmingham, GB",Desktop,Yes,Success,40,S3,0,
2025-08-13T13:19:43Z,joneswilliam,AssumedRole,ConsoleLogin,us-east-1,118.166.130.44,"Birmingham, GB",Desktop,Yes,Success,120,RDS,0,
2025-08-13T07:35:24Z,joneswilliam,AssumedRole,PutObject,eu-west-1,170.77.242.172,"Birmingham, GB",Desktop,No,Success,46,S3,0,
2025-08-14T13:57:30Z,joneswilliam,AssumedRole,StartInstances,eu-west-1,132.242.194.80,"Birmingham, GB",Desktop,No,Success,8,S3,0,
2025-08-14T11:04:37Z,joneswilliam,AssumedRole,GetObject,us-east-1,216.52.108.170,"Birmingham, GB",Desktop,Yes,Success,66,CloudWatch,0,
2025-08-14T20:02:20Z,joneswilliam,AssumedRole,PutObject,eu-west-2,27.24.238.210,"Birmingham, GB",Desktop,Yes,Success,68,EC2,0,
2025-08-14T15:13:53Z,joneswilliam,AssumedRole,ConsoleLogin,eu-west-2,99.250.161.55,"Birmingham, GB",Desktop,Yes,Success,111,IAM,0,
2025-08-14T09:16:28Z,joneswilliam,AssumedRole,StopInstances,eu-west-2,210.18.167.16,"Birmingham, GB",Desktop,No,Success,72,IAM,0,
2025-08-15T10:22:36Z,joneswilliam,AssumedRole,PutObject,us-east-1,179.157.87.97,"Birmingham, GB",Desktop,No,Success,85,IAM,0,
2025-08-15T17:15:42Z,joneswilliam,AssumedRole,ConsoleLogin,us-west-2,78.117.126.13,"Birmingham, GB",Desktop,No,Success,105,IAM,0,
2025-08-16T13:35:22Z,joneswilliam,AssumedRole,PutObject,us-west-2,61.66.89.78,"Birmingham, GB",Desktop,Yes,Success,63,RDS,0,
2025-08-16T14:14:36Z,joneswilliam,AssumedRole,ListBuckets,eu-west-1,205.26.191.138,"Birmingham, GB",Desktop,No,Success,80,DynamoDB,0,
2025-08-16T11:10:00Z,joneswilliam,AssumedRole,StopInstances,us-east-1,143.16.244.67,"Birmingham, GB",Desktop,Yes,Success,104,CloudWatch,0,
2025-08-16T20:24:00Z,joneswilliam,AssumedRole,ListBuckets,eu-west-1,46.60.91.251,"Birmingham, GB",Desktop,Yes,Success,86,S3,0,
2025-08-16T09:27:03Z,joneswilliam,AssumedRole,StopInstances,us-east-1,153.218.251.226,"Birmingham, GB",Desktop,Yes,Success,80,RDS,0,
2025-08-16T10:54:21Z,joneswilliam,AssumedRole,ConsoleLogin,eu-west-2,61.1.84.213,"Birmingham, GB",Desktop,No,Success,113,RDS,0,
2025-08-17T06:57:57Z,joneswilliam,AssumedRole,StartInstances,us-east-1,71.200.214.79,"Birmingham, GB",Desktop,Yes,Success,46,EC2,0,
2025-08-17T10:42:18Z,joneswilliam,AssumedRole,StartInstances,us-west-2,135.129.160.32,"Birmingham, GB",Desktop,Yes,Success,120,DynamoDB,0,
2025-08-17T08:30:09Z,joneswilliam,AssumedRole,ConsoleLogin,eu-west-1,133.119.159.179,"Birmingham, GB",Desktop,Yes,Success,18,EC2,0,
2025-08-18T09:44:44Z,joneswilliam,AssumedRole,ListBuckets,us-east-1,188.27.161.165,"Birmingham, GB",Desktop,No,Success,235,IAM,1,Excessive resource access
2025-08-18T14:01:36Z,joneswilliam,AssumedRole,StartInstances,us-east-1,167.150.0.191,"Birmingham, GB",Desktop,Yes,Success,64,RDS,0,
2025-08-18T20:14:02Z,joneswilliam,AssumedRole,DescribeInstances,eu-west-2,217.187.103.32,"Birmingham, GB",Desktop,No,Success,98,CloudWatch,0,
2025-08-18T19:58:19Z,joneswilliam,AssumedRole,DescribeInstances,eu-west-2,168.214.48.232,"Birmingham, GB",Desktop,Yes,Success,109,IAM,0,
2025-08-19T20:32:11Z,joneswilliam,AssumedRole,StartInstances,eu-west-2,161.189.116.88,"Birmingham, GB",Desktop,No,Success,93,DynamoDB,0,
2025-08-19T09:56:49Z,joneswilliam,AssumedRole,StopInstances,eu-west-2,202.47.203.229,"Birmingham, GB",Desktop,No,Success,98,EC2,0,
2025-08-19T15:41:49Z,joneswilliam,AssumedRole,PutObject,us-west-2,206.171.183.165,"Birmingham, GB",Desktop,Yes,Success,35,DynamoDB,0,
2025-08-20T06:13:03Z,joneswilliam,AssumedRole,StartInstances,us-west-2,15.247.21.9,"Birmingham, GB",Desktop,No,Success,61,RDS,0,
2025-08-20T20:45:25Z,joneswilliam,AssumedRole,DescribeInstances,eu-west-1,117.138.27.209,"Birmingham, GB",Desktop,Yes,Success,100,IAM,0,
2025-08-20T06:59:52Z,joneswilliam,AssumedRole,PutObject,us-east-1,193.79.250.162,"Birmingham, GB",Desktop,Yes,Success,15,CloudWatch,0,
2025-08-20T16:36:47Z,joneswilliam,AssumedRole,StartInstances,eu-west-1,52.191.42.77,"Birmingham, GB",Desktop,Yes,Success,120,CloudWatch,0,
2025-08-20T10:26:35Z,joneswilliam,AssumedRole,StartInstances,eu-west-1,199.231.91.177,"Birmingham, GB",Desktop,No,Success,84,EC2,0,
2025-08-21T16:43:19Z,joneswilliam,AssumedRole,StopInstances,eu-west-1,140.153.110.115,"Birmingham, GB",Desktop,No,Success,5,EC2,0,
2025-08-21T09:51:22Z,joneswilliam,AssumedRole,StartInstances,us-west-2,196.168.62.124,"Birmingham, GB",Desktop,Yes,Success,22,CloudWatch,0,
2025-08-21T17:10:56Z,joneswilliam,AssumedRole,ConsoleLogin,eu-west-1,219.17.245.154,"Birmingham, GB",Desktop,No,Success,15,RDS,0,
2025-08-21T07:31:27Z,joneswilliam,AssumedRole,GetObject,eu-west-2,130.180.74.53,"Birmingham, GB",Desktop,No,Success,55,CloudWatch,0,
2025-08-21T11:46:16Z,joneswilliam,AssumedRole,StopInstances,eu-west-2,21.58.97.99,"Birmingham, GB",Desktop,No,Success,258,DynamoDB,1,Excessive resource access
2025-08-21T19:12:58Z,joneswilliam,AssumedRole,ConsoleLogin,us-east-1,53.151.94.182,"Birmingham, GB",Desktop,Yes,Success,22,S3,0,
2025-08-22T12:40:32Z,joneswilliam,AssumedRole,StopInstances,eu-west-1,9.179.178.124,"Birmingham, GB",Desktop,No,Success,86,S3,0,
2025-08-22T13:00:17Z,joneswilliam,AssumedRole,StartInstances,eu-west-1,175.119.102.122,"Birmingham, GB",Desktop,No,Success,31,DynamoDB,0,
2025-08-22T19:25:41Z,joneswilliam,AssumedRole,DescribeInstances,eu-west-1,121.232.91.154,"Birmingham, GB",Desktop,Yes,Success,101,EC2,0,
2025-08-22T07:39:44Z,joneswilliam,AssumedRole,DescribeInstances,us-east-1,196.47.236.57,"Birmingham, GB",Desktop,No,Success,47,CloudWatch,0,
2025-08-23T03:44:52Z,joneswilliam,AssumedRole,PutObject,eu-west-2,22.145.244.129,"Birmingham, GB",Desktop,No,Success,48,CloudWatch,1,Odd hours login
2025-08-23T16:16:12Z,joneswilliam,AssumedRole,GetObject,eu-west-2,26.79.15.122,"Birmingham, GB",Desktop,No,Success,6,EC2,0,
2025-08-23T09:13:28Z,joneswilliam,AssumedRole,ListBuckets,eu-west-1,152.0.179.104,"Birmingham, GB",Desktop,No,Success,85,S3,0,
2025-08-24T06:41:01Z,joneswilliam,AssumedRole,ListBuckets,us-east-1,223.40.103.134,"Birmingham, GB",Desktop,No,Success,78,S3,0,
2025-08-24T07:42:25Z,joneswilliam,AssumedRole,PutObject,eu-west-2,199.6.190.133,"Birmingham, GB",Desktop,No,Success,23,DynamoDB,0,
2025-08-24T13:36:42Z,joneswilliam,AssumedRole,GetObject,eu-west-1,94.11.46.58,"Birmingham, GB",Desktop,Yes,Success,69,IAM,0,
2025-08-24T10:14:27Z,joneswilliam,AssumedRole,DescribeInstances,eu-west-1,215.228.168.85,"Birmingham, GB",Desktop,No,Success,115,DynamoDB,0,
2025-08-24T10:10:51Z,joneswilliam,AssumedRole,PutObject,us-east-1,214.227.209.56,"Birmingham, GB",Desktop,Yes,Success,23,EC2,0,
2025-08-24T07:43:16Z,joneswilliam,AssumedRole,PutObject,us-west-2,154.101.4.162,"Birmingham, GB",Desktop,No,Success,61,EC2,0,
2025-08-25T18:05:02Z,joneswilliam,AssumedRole,StopInstances,us-east-1,153.90.153.222,"Birmingham, GB",Desktop,No,Success,99,DynamoDB,0,
2025-08-25T20:55:29Z,joneswilliam,AssumedRole,StartInstances,eu-west-1,217.9.76.81,"Birmingham, GB",Desktop,Yes,Success,58,S3,0,
2025-08-25T20:59:41Z,joneswilliam,AssumedRole,StartInstances,us-east-1,180.130.59.8,"Birmingham, GB",Desktop,Yes,Success,30,DynamoDB,0,
2025-08-25T16:29:53Z,joneswilliam,AssumedRole,PutObject,us-east-1,105.193.248.161,"Birmingham, GB",Desktop,No,Success,109,CloudWatch,0,
2025-08-25T16:41:37Z,joneswilliam,AssumedRole,DescribeInstances,eu-west-1,213.250.234.200,"Birmingham, GB",Desktop,No,Success,16,RDS,0,
2025-08-25T09:00:41Z,joneswilliam,AssumedRole,StartInstances,us-west-2,141.248.149.220,"Birmingham, GB",Desktop,No,Success,55,RDS,0,
2025-08-26T10:10:05Z,joneswilliam,AssumedRole,DescribeInstances,eu-west-2,217.229.142.40,"Birmingham, GB",Desktop,No,Success,5,CloudWatch,0,
2025-08-26T18:14:23Z,joneswilliam,AssumedRole,PutObject,us-east-1,149.194.148.92,"Birmingham, GB",Desktop,No,Success,17,IAM,0,
2025-08-27T16:24:13Z,joneswilliam,AssumedRole,PutObject,eu-west-1,173.164.133.31,"Birmingham, GB",Desktop,Yes,Success,76,EC2,0,
2025-08-27T00:33:32Z,joneswilliam,AssumedRole,GetObject,eu-west-2,209.171.206.17,"Birmingham, GB",Desktop,No,Success,15,EC2,1,Odd hours login
2025-08-28T15:14:28Z,joneswilliam,AssumedRole,StartInstances,us-west-2,182.36.185.230,"Birmingham, GB",Desktop,Yes,Success,104,DynamoDB,0,
2025-08-28T09:52:05Z,joneswilliam,AssumedRole,StartInstances,us-east-1,106.127.36.108,"Birmingham, GB",Desktop,Yes,Success,20,CloudWatch,0,
2025-08-28T11:37:57Z,joneswilliam,AssumedRole,ConsoleLogin,us-east-1,143.65.137.131,"Birmingham, GB",Desktop,No,Success,79,EC2,0,
2025-08-28T11:45:11Z,joneswilliam,AssumedRole,GetObject,us-east-1,74.194.214.128,"Birmingham, GB",Desktop,Yes,Success,84,IAM,0,
2025-08-29T14:05:12Z,joneswilliam,AssumedRole,ConsoleLogin,eu-west-2,205.19.163.76,"Birmingham, GB",Desktop,No,Success,55,S3,0,
2025-08-29T14:33:09Z,joneswilliam,AssumedRole,ListBuckets,eu-west-2,27.122.129.177,"Birmingham, GB",Desktop,Yes,Success,13,CloudWatch,0,
2025-08-30T12:18:46Z,joneswilliam,AssumedRole,GetObject,us-west-2,182.229.174.144,"Birmingham, GB",Desktop,Yes,Success,95,EC2,0,
2025-08-30T14:39:30Z,joneswilliam,AssumedRole,StopInstances,us-east-1,203.152.81.66,"Birmingham, GB",Desktop,Yes,Success,67,EC2,0,
2025-08-30T13:14:17Z,joneswilliam,AssumedRole,GetObject,eu-west-1,140.83.50.57,"Birmingham, GB",Desktop,Yes,Success,46,IAM,0,
2025-08-01T19:10:04Z,fkline,IAMUser,ConsoleLogin,us-west-2,162.123.231.194,"Liverpool, GB",Desktop,No,Success,23,CloudWatch,0,
2025-08-01T19:17:49Z,fkline,IAMUser,StartInstances,eu-west-2,8.249.228.36,"Liverpool, GB",Desktop,No,Success,102,CloudWatch,0,
2025-08-01T09:35:44Z,fkline,IAMUser,ListBuckets,us-east-1,133.165.101.126,"Liverpool, GB",Mobile,Yes,Success,53,DynamoDB,1,First-time device
2025-08-02T08:02:58Z,fkline,IAMUser,ListBuckets,us-west-2,39.71.211.169,"Liverpool, GB",Desktop,No,Success,245,IAM,1,Excessive resource access
2025-08-02T08:02:28Z,fkline,IAMUser,ConsoleLogin,eu-west-2,138.53.21.56,"Liverpool, GB",Desktop,No,Success,11,CloudWatch,0,
2025-08-02T13:56:02Z,fkline,IAMUser,DescribeInstances,us-west-2,19.95.85.223,"Liverpool, GB",Tablet,Yes,Success,108,IAM,1,First-time device
2025-08-02T12:16:16Z,fkline,IAMUser,StopInstances,us-west-2,213.152.234.48,"Liverpool, GB",Desktop,No,Success,15,IAM,0,
2025-08-02T15:01:17Z,fkline,IAMUser,ConsoleLogin,us-east-1,211.189.163.21,"Liverpool, GB",Desktop,Yes,Success,7,IAM,0,
2025-08-03T06:49:38Z,fkline,IAMUser,DescribeInstances,us-east-1,188.220.145.156,"Liverpool, GB",Desktop,Yes,Success,107,EC2,0,
2025-08-03T07:00:45Z,fkline,IAMUser,StopInstances,eu-west-2,81.22.21.94,"Liverpool, GB",Desktop,No,Success,119,EC2,0,
2025-08-03T07:48:32Z,fkline,IAMUser,StartInstances,us-west-2,15.8.14.73,"Liverpool, GB",Desktop,Yes,Success,13,IAM,0,
2025-08-03T15:41:53Z,fkline,IAMUser,StartInstances,eu-west-2,198.230.105.241,"Liverpool, GB",Desktop,Yes,Success,51,IAM,0,
2025-08-04T08:45:50Z,fkline,IAMUser,ListBuckets,eu-west-1,26.143.133.187,"Liverpool, GB",Desktop,Yes,Success,47,S3,0,
2025-08-04T12:38:18Z,fkline,IAMUser,DescribeInstances,us-west-2,215.47.170.166,"Liverpool, GB",Desktop,No,Success,106,EC2,0,
2025-08-05T17:39:55Z,fkline,IAMUser,ConsoleLogin,eu-west-2,201.110.42.51,"Liverpool, GB",Desktop,No,Success,22,DynamoDB,0,
2025-08-05T16:39:59Z,fkline,IAMUser,StartInstances,eu-west-2,151.44.134.140,"Liverpool, GB",Desktop,Yes,Success,25,DynamoDB,0,
2025-08-06T16:17:42Z,fkline,IAMUser,PutObject,eu-west-2,194.159.197.21,"Liverpool, GB",Desktop,Yes,Success,15,IAM,0,
2025-08-06T14:54:58Z,fkline,IAMUser,ListBuckets,eu-west-1,94.146.217.250,"New York, US",Desktop,Yes,Success,111,IAM,1,Unusual location
2025-08-07T14:22:10Z,fkline,IAMUser,ConsoleLogin,eu-west-1,212.26.8.66,"Liverpool, GB",Desktop,No,Success,96,RDS,0,
2025-08-07T18:42:30Z,fkline,IAMUser,DescribeInstances,eu-west-1,72.173.117.146,"Liverpool, GB",Desktop,No,Success,25,DynamoDB,0,
2025-08-07T10:46:04Z,fkline,IAMUser,StopInstances,us-west-2,3.104.173.93,"Liverpool, GB",Desktop,No,Success,81,DynamoDB,0,
2025-08-07T20:06:06Z,fkline,IAMUser,ConsoleLogin,eu-west-2,181.26.204.186,"Liverpool, GB",Desktop,No,Success,100,RDS,0,
2025-08-08T18:08:58Z,fkline,IAMUser,ListBuckets,eu-west-2,151.16.130.22,"Liverpool, GB",Desktop,No,Success,29,IAM,0,
