user_id,timestamp,location,device_id,resource_accessed,login_result,session_duration_min,is_anomaly
user_026,2025-06-24 20:50:00,Cardiff,DEV-066,DevOps Dashboard,success,43,0
user_023,2025-06-24 20:53:00,Aberdeen,DEV-080,DevOps Dashboard,success,61,0
user_083,2025-06-24 20:54:00,Liverpool,DEV-005,HR Portal,success,75,0
user_093,2025-06-24 20:58:00,Cardiff,DEV-102,DevOps Dashboard,success,21,0
user_098,2025-06-24 21:00:00,Aberdeen,DEV-012,HR Portal,success,21,0
user_003,2025-06-24 21:02:00,Sheffield,DEV-065,HR Portal,success,86,0
user_039,2025-06-24 21:08:00,Nottingham,DEV-013,HR Portal,success,39,0
user_004,2025-06-24 21:09:00,Reading,DEV-104,CRM,success,66,0
user_074,2025-06-24 21:09:00,Leicester,DEV-019,HR Portal,success,78,0
user_010,2025-06-24 21:09:00,Glasgow,DEV-054,DevOps Dashboard,success,111,0
user_088,2025-06-24 21:12:00,Aberdeen,DEV-073,Finance System,success,27,0
user_057,2025-06-24 21:14:00,Coventry,DEV-076,DevOps Dashboard,success,81,0
user_014,2025-06-24 21:16:00,Bristol,DEV-054,Finance System,success,80,0
user_035,2025-06-24 21:23:00,Liverpool,DEV-003,File Server,success,37,0
user_074,2025-06-24 21:23:00,Leicester,DEV-019,CRM,success,105,0
user_038,2025-06-24 21:25:00,Liverpool,DEV-004,Finance System,success,115,0
user_084,2025-06-24 21:30:00,Nottingham,DEV-077,Confidential Archives,success,40,1
user_038,2025-06-24 21:33:00,Liverpool,DEV-004,DevOps Dashboard,success,82,0
user_060,2025-06-24 21:45:00,Leicester,DEV-125,File Server,success,53,0
user_026,2025-06-24 21:46:00,Cardiff,DEV-066,HR Portal,success,36,0
user_022,2025-06-24 21:48:00,Brighton,DEV-023,Finance System,success,8,0
user_049,2025-06-24 21:51:00,Glasgow,DEV-112,DevOps Dashboard,success,17,0
user_088,2025-06-24 21:53:00,Aberdeen,DEV-073,CRM,success,85,0
user_011,2025-06-24 21:54:00,Edinburgh,DEV-129,DevOps Dashboard,success,44,0
user_034,2025-06-24 21:54:00,Newcastle,DEV-050,DevOps Dashboard,success,72,0
user_050,2025-06-24 21:55:00,Sheffield,DEV-107,Finance System,success,10,0
user_006,2025-06-24 22:08:00,Southampton,DEV-113,CRM,success,106,1
user_018,2025-06-24 22:09:00,Southampton,DEV-097,Finance System,success,58,0
user_047,2025-06-24 22:11:00,Dundee,DEV-063,Finance System,success,50,0
user_026,2025-06-24 22:11:00,Cardiff,DEV-066,File Server,success,7,0
user_084,2025-06-24 22:16:00,Nottingham,DEV-077,DevOps Dashboard,success,117,0
user_052,2025-06-24 22:17:00,Liverpool,DEV-009,Finance System,success,88,0
user_042,2025-06-24 22:17:00,Birmingham,DEV-126,Finance System,success,40,0
user_079,2025-06-24 22:21:00,Coventry,DEV-053,CRM,success,118,0
user_032,2025-06-24 22:21:00,Sheffield,DEV-073,CRM,success,118,0
user_005,2025-06-24 22:27:00,Nottingham,DEV-068,CRM,success,42,0
user_027,2025-06-24 22:34:00,Sheffield,DEV-141,File Server,success,98,0
user_093,2025-06-24 22:35:00,Cardiff,DEV-102,DevOps Dashboard,success,96,0
user_077,2025-06-24 22:36:00,Glasgow,DEV-026,Email,success,43,0
user_056,2025-06-24 22:42:00,Nottingham,DEV-149,File Server,success,82,0
user_082,2025-06-24 22:48:00,Leeds,DEV-076,DevOps Dashboard,success,28,0
user_095,2025-06-24 22:49:00,Leicester,DEV-009,HR Portal,success,75,0
user_040,2025-06-24 22:50:00,Sheffield,DEV-105,CRM,success,82,0
user_097,2025-06-24 22:52:00,Bristol,DEV-100,DevOps Dashboard,success,89,0
user_012,2025-06-24 22:53:00,Coventry,DEV-066,DevOps Dashboard,success,26,0
user_074,2025-06-24 22:57:00,Leicester,DEV-019,CRM,success,64,0
user_084,2025-06-24 22:58:00,Nottingham,DEV-077,Email,success,56,0
user_075,2025-06-24 22:59:00,Bristol,DEV-068,Finance System,success,106,0
user_041,2025-06-25 00:00:00,Birmingham,DEV-066,DevOps Dashboard,success,77,1
user_070,2025-06-25 03:00:00,Birmingham,DEV-001,Finance System,success,20,1
user_077,2025-06-25 03:00:00,Glasgow,DEV-026,File Server,success,5,1
user_007,2025-06-25 04:00:00,Cardiff,DEV-086,HR Portal,success,12,1
user_087,2025-06-25 04:00:00,Liverpool,DEV-014,HR Portal,success,32,1
user_085,2025-06-25 06:01:00,Reading,DEV-001,HR Portal,success,80,0
user_050,2025-06-25 06:02:00,Sheffield,DEV-107,Finance System,success,48,0
user_002,2025-06-25 06:03:00,Sheffield,DEV-074,HR Portal,success,15,0
user_027,2025-06-25 06:08:00,Sheffield,DEV-141,DevOps Dashboard,success,82,0
user_076,2025-06-25 06:11:00,Liverpool,DEV-125,CRM,success,96,0
user_067,2025-06-25 06:13:00,Bristol,DEV-066,Finance System,success,79,0
user_002,2025-06-25 06:15:00,Sheffield,DEV-074,DevOps Dashboard,success,81,0
user_046,2025-06-25 06:15:00,Cardiff,DEV-112,DevOps Dashboard,success,77,0
user_050,2025-06-25 06:16:00,Sheffield,DEV-107,Finance System,success,21,0
user_050,2025-06-25 06:17:00,Sheffield,DEV-107,CRM,success,98,0
user_087,2025-06-25 06:18:00,Liverpool,DEV-014,File Server,success,91,0
user_012,2025-06-25 06:19:00,Coventry,DEV-066,HR Portal,success,100,0
user_007,2025-06-25 06:19:00,Cardiff,DEV-086,HR Portal,success,42,0
user_072,2025-06-25 06:21:00,Cardiff,DEV-139,Finance System,success,71,0
user_033,2025-06-25 06:25:00,Edinburgh,DEV-072,DevOps Dashboard,success,27,0
user_100,2025-06-25 06:26:00,Newcastle,DEV-118,Finance System,success,21,0
user_051,2025-06-25 06:28:00,Liverpool,DEV-075,DevOps Dashboard,success,63,0
user_060,2025-06-25 06:39:00,Leicester,DEV-125,Email,success,112,0
user_026,2025-06-25 06:47:00,Cardiff,DEV-066,CRM,success,116,0
user_065,2025-06-25 06:49:00,Sheffield,DEV-117,HR Portal,success,83,0
user_010,2025-06-25 06:51:00,Glasgow,DEV-054,HR Portal,success,60,0
user_031,2025-06-25 06:52:00,Newcastle,DEV-139,File Server,success,38,0
user_067,2025-06-25 06:53:00,Bristol,DEV-066,HR Portal,success,88,0
user_003,2025-06-25 07:01:00,Sheffield,DEV-065,Email,success,15,0
user_044,2025-06-25 07:02:00,Glasgow,DEV-084,Finance System,success,25,0
user_043,2025-06-25 07:06:00,Manchester,DEV-139,Finance System,success,59,0
user_004,2025-06-25 07:11:00,Reading,DEV-104,CRM,success,95,0
user_038,2025-06-25 07:13:00,Liverpool,DEV-004,HR Portal,success,119,0
user_080,2025-06-25 07:15:00,London,DEV-052,CRM,success,35,0
user_092,2025-06-25 07:21:00,Coventry,DEV-118,CRM,success,34,0
user_020,2025-06-25 07:22:00,Manchester,DEV-126,CRM,success,58,1
user_059,2025-06-25 07:26:00,Birmingham,DEV-016,Finance System,success,60,0
user_058,2025-06-25 07:27:00,Coventry,DEV-134,DevOps Dashboard,success,80,0
user_053,2025-06-25 07:31:00,Birmingham,DEV-146,DevOps Dashboard,success,26,0
user_061,2025-06-25 07:32:00,Reading,DEV-104,CRM,success,69,1
user_082,2025-06-25 07:33:00,Leeds,DEV-076,Email,success,46,0
user_009,2025-06-25 07:36:00,Dundee,DEV-085,DevOps Dashboard,success,112,0
user_023,2025-06-25 07:36:00,Aberdeen,DEV-080,DevOps Dashboard,success,35,0
user_012,2025-06-25 07:39:00,Coventry,DEV-066,HR Portal,success,105,0
user_058,2025-06-25 07:42:00,Coventry,DEV-134,Finance System,success,30,0
user_093,2025-06-25 07:43:00,Cardiff,DEV-102,File Server,success,28,0
user_071,2025-06-25 07:49:00,Brighton,DEV-066,CRM,success,69,0
user_079,2025-06-25 07:54:00,Coventry,DEV-053,CRM,success,24,0
user_054,2025-06-25 07:55:00,Manchester,DEV-104,Email,success,59,0
user_023,2025-06-25 07:55:00,Aberdeen,DEV-080,Finance System,success,95,0
user_074,2025-06-25 07:58:00,Leicester,DEV-019,HR Portal,success,42,0
user_083,2025-06-25 07:59:00,Liverpool,DEV-005,HR Portal,success,102,0
user_040,2025-06-25 07:59:00,Sheffield,DEV-105,DevOps Dashboard,success,75,0
user_045,2025-06-25 08:03:00,Aberdeen,DEV-044,Email,success,61,0
user_054,2025-06-25 08:04:00,Manchester,DEV-104,HR Portal,success,47,0
user_080,2025-06-25 08:16:00,London,DEV-052,Finance System,success,23,0
user_084,2025-06-25 08:17:00,Nottingham,DEV-077,File Server,success,112,0
user_050,2025-06-25 08:17:00,Sheffield,DEV-107,File Server,success,8,0
user_094,2025-06-25 08:19:00,Dundee,DEV-096,HR Portal,success,115,0
user_013,2025-06-25 08:25:00,Dundee,DEV-019,DevOps Dashboard,success,42,0
user_011,2025-06-25 08:31:00,Edinburgh,DEV-129,File Server,success,30,0
user_006,2025-06-25 08:32:00,Southampton,DEV-034,HR Portal,success,23,0
user_039,2025-06-25 08:32:00,Nottingham,DEV-013,Email,success,107,0
user_080,2025-06-25 08:32:00,London,DEV-052,Finance System,success,70,0
user_016,2025-06-25 08:41:00,Newcastle,DEV-117,CRM,success,35,0
user_078,2025-06-25 08:41:00,Coventry,DEV-013,File Server,success,46,0
user_046,2025-06-25 08:41:00,Cardiff,DEV-112,Email,success,113,0
user_009,2025-06-25 08:42:00,Dundee,DEV-085,Finance System,success,94,0
user_008,2025-06-25 08:45:00,Reading,DEV-097,Finance System,success,99,0
user_042,2025-06-25 08:48:00,Birmingham,DEV-126,Email,success,71,0
user_005,2025-06-25 08:53:00,Nottingham,DEV-068,File Server,success,105,0
user_047,2025-06-25 08:56:00,Dundee,DEV-063,File Server,success,31,0
user_001,2025-06-25 09:00:00,Newcastle,DEV-023,CRM,success,11,0
user_011,2025-06-25 09:01:00,Edinburgh,DEV-129,Email,success,21,0
user_096,2025-06-25 09:05:00,Brighton,DEV-087,File Server,success,9,0
user_078,2025-06-25 09:08:00,Coventry,DEV-013,DevOps Dashboard,success,115,0
user_047,2025-06-25 09:27:00,Dundee,DEV-063,Email,success,16,0
user_062,2025-06-25 09:28:00,London,DEV-075,Finance System,success,95,0
user_056,2025-06-25 09:32:00,Nottingham,DEV-149,CRM,success,17,0
user_026,2025-06-25 09:33:00,Cardiff,DEV-066,CRM,success,13,0
user_099,2025-06-25 09:34:00,Brighton,DEV-138,HR Portal,success,114,0
user_048,2025-06-25 09:39:00,Cardiff,DEV-144,Email,success,84,0
user_037,2025-06-25 09:40:00,Manchester,DEV-004,File Server,success,78,0
user_023,2025-06-25 09:40:00,Aberdeen,DEV-080,DevOps Dashboard,success,99,0
user_071,2025-06-25 09:41:00,Brighton,DEV-066,CRM,success,76,0
user_081,2025-06-25 09:42:00,Dundee,DEV-118,File Server,success,34,1
user_057,2025-06-25 09:44:00,Coventry,DEV-076,File Server,success,95,0
user_044,2025-06-25 09:46:00,Glasgow,DEV-084,Email,success,58,0
user_078,2025-06-25 09:53:00,Coventry,DEV-013,Finance System,success,85,0
user_028,2025-06-25 09:54:00,Leeds,DEV-017,File Server,success,53,0
user_059,2025-06-25 09:54:00,Birmingham,DEV-016,DevOps Dashboard,success,5,0
user_054,2025-06-25 09:55:00,Manchester,DEV-104,DevOps Dashboard,success,26,0
user_063,2025-06-25 09:55:00,Southampton,DEV-138,File Server,success,95,0
user_035,2025-06-25 09:55:00,Liverpool,DEV-003,DevOps Dashboard,success,16,0
user_085,2025-06-25 09:55:00,Reading,DEV-001,Email,success,105,0
user_091,2025-06-25 09:56:00,Swansea,DEV-126,CRM,success,85,0
user_045,2025-06-25 09:57:00,Aberdeen,DEV-044,Email,success,41,0
user_052,2025-06-25 09:58:00,Liverpool,DEV-009,CRM,success,28,0
user_030,2025-06-25 10:00:00,Glasgow,DEV-130,DevOps Dashboard,success,96,0
user_092,2025-06-25 10:04:00,Coventry,DEV-118,Email,success,33,0
user_067,2025-06-25 10:05:00,Bristol,DEV-066,CRM,success,5,0
user_100,2025-06-25 10:09:00,Newcastle,DEV-118,DevOps Dashboard,success,73,0
user_052,2025-06-25 10:19:00,Liverpool,DEV-009,File Server,success,90,0
user_049,2025-06-25 10:22:00,Dubai,DEV-112,DevOps Dashboard,success,118,1
user_014,2025-06-25 10:23:00,Bristol,DEV-054,HR Portal,success,49,0
user_046,2025-06-25 10:27:00,Cardiff,DEV-112,Email,success,56,0
user_029,2025-06-25 10:36:00,Aberdeen,DEV-030,Email,success,51,0
user_002,2025-06-25 10:37:00,Sheffield,DEV-074,CRM,success,56,0
user_042,2025-06-25 10:39:00,Birmingham,DEV-126,DevOps Dashboard,success,68,0
user_013,2025-06-25 10:40:00,Dundee,DEV-019,CRM,success,84,0
user_055,2025-06-25 10:40:00,Manchester,DEV-073,Email,success,47,0
user_014,2025-06-25 10:41:00,Bristol,DEV-054,HR Portal,success,37,0
user_027,2025-06-25 10:44:00,Sheffield,DEV-141,HR Portal,success,93,0
user_072,2025-06-25 10:51:00,Cardiff,DEV-139,File Server,success,74,0
user_037,2025-06-25 10:52:00,Manchester,DEV-004,CRM,success,17,0
user_090,2025-06-25 10:53:00,Liverpool,DEV-062,File Server,success,60,0
user_002,2025-06-25 10:54:00,Sheffield,DEV-074,Finance System,success,99,0
user_028,2025-06-25 10:56:00,Leeds,DEV-017,Email,success,18,0
user_096,2025-06-25 10:57:00,Brighton,DEV-087,CRM,success,102,0
user_006,2025-06-25 10:57:00,Southampton,DEV-034,Finance System,success,59,0
user_085,2025-06-25 11:02:00,Reading,DEV-001,DevOps Dashboard,success,51,0
user_027,2025-06-25 11:03:00,Sheffield,DEV-141,File Server,success,106,0
user_077,2025-06-25 11:06:00,Glasgow,DEV-026,Finance System,success,10,0
user_057,2025-06-25 11:09:00,Coventry,DEV-076,Finance System,success,119,0
user_084,2025-06-25 11:09:00,Nottingham,DEV-077,File Server,success,107,0
user_025,2025-06-25 11:12:00,Sheffield,DEV-095,CRM,success,73,0
user_094,2025-06-25 11:13:00,Dundee,DEV-096,HR Portal,success,77,0
user_099,2025-06-25 11:14:00,Brighton,DEV-138,Finance System,success,70,0
user_011,2025-06-25 11:14:00,Edinburgh,DEV-129,Finance System,success,74,0
user_013,2025-06-25 11:16:00,Dundee,DEV-019,HR Portal,success,29,0
user_076,2025-06-25 11:19:00,Liverpool,DEV-125,DevOps Dashboard,success,63,0
user_031,2025-06-25 11:29:00,Newcastle,DEV-139,DevOps Dashboard,success,105,0
user_005,2025-06-25 11:30:00,Nottingham,DEV-068,Finance System,success,99,0
user_064,2025-06-25 11:32:00,Cardiff,DEV-083,HR Portal,success,9,0
user_081,2025-06-25 11:34:00,Dundee,DEV-117,HR Portal,success,18,0
user_093,2025-06-25 11:37:00,Cardiff,DEV-102,File Server,success,100,0
user_050,2025-06-25 11:40:00,Sheffield,DEV-107,Finance System,success,71,0
user_065,2025-06-25 11:43:00,Sheffield,DEV-117,Finance System,success,67,0
user_015,2025-06-25 11:46:00,Southampton,DEV-120,Finance System,success,106,0
user_081,2025-06-25 11:48:00,Dundee,DEV-117,Finance System,success,117,0
user_087,2025-06-25 11:48:00,Liverpool,DEV-014,CRM,success,81,0
user_026,2025-06-25 11:49:00,Cardiff,DEV-066,Finance System,success,41,0
user_015,2025-06-25 11:54:00,Southampton,DEV-120,HR Portal,success,87,0
user_028,2025-06-25 11:54:00,Leeds,DEV-017,File Server,success,72,0
user_048,2025-06-25 11:57:00,Cardiff,DEV-144,DevOps Dashboard,success,80,0
user_069,2025-06-25 11:58:00,Coventry,DEV-076,DevOps Dashboard,success,79,0
user_073,2025-06-25 12:01:00,Leicester,DEV-122,DevOps Dashboard,success,87,0
user_044,2025-06-25 12:03:00,Glasgow,DEV-084,CRM,success,41,0
user_079,2025-06-25 12:07:00,Coventry,DEV-053,HR Portal,success,30,0
user_082,2025-06-25 12:08:00,Leeds,DEV-076,CRM,success,84,0
user_082,2025-06-25 12:08:00,Leeds,DEV-076,HR Portal,success,55,0
user_099,2025-06-25 12:11:00,Brighton,DEV-073,File Server,success,31,1
user_074,2025-06-25 12:12:00,Leicester,DEV-019,Finance System,success,28,0
user_082,2025-06-25 12:14:00,Leeds,DEV-076,File Server,success,110,0
user_041,2025-06-25 12:16:00,Birmingham,DEV-066,Email,success,116,0
user_098,2025-06-25 12:18:00,Aberdeen,DEV-012,HR Portal,success,23,0
user_032,2025-06-25 12:19:00,Sheffield,DEV-073,Finance System,success,105,0
user_026,2025-06-25 12:21:00,Cardiff,DEV-066,File Server,success,46,0
user_049,2025-06-25 12:21:00,Glasgow,DEV-112,DevOps Dashboard,success,64,0
user_058,2025-06-25 12:22:00,Coventry,DEV-134,Finance System,success,82,0
user_021,2025-06-25 12:22:00,Cardiff,DEV-122,DevOps Dashboard,success,117,0
user_011,2025-06-25 12:29:00,Edinburgh,DEV-129,DevOps Dashboard,success,83,0
user_043,2025-06-25 12:30:00,Manchester,DEV-139,Finance System,success,59,0
user_090,2025-06-25 12:31:00,Liverpool,DEV-062,Email,success,96,0
user_043,2025-06-25 12:32:00,Manchester,DEV-139,DevOps Dashboard,success,33,0
user_033,2025-06-25 12:37:00,Edinburgh,DEV-072,Email,success,52,0
user_031,2025-06-25 12:42:00,Newcastle,DEV-139,HR Portal,success,18,0
user_026,2025-06-25 12:46:00,Cardiff,DEV-066,HR Portal,success,64,0
user_094,2025-06-25 12:51:00,Dundee,DEV-096,DevOps Dashboard,success,80,0
user_082,2025-06-25 12:52:00,Leeds,DEV-076,Email,success,32,0
user_084,2025-06-25 12:53:00,Nottingham,DEV-077,Email,success,108,0
user_023,2025-06-25 12:55:00,Aberdeen,DEV-080,HR Portal,success,97,0
user_067,2025-06-25 12:57:00,Bristol,DEV-066,File Server,success,113,0
user_075,2025-06-25 12:58:00,Bristol,DEV-068,Email,success,57,0
user_095,2025-06-25 13:01:00,Leicester,DEV-009,DevOps Dashboard,success,33,0
user_051,2025-06-25 13:02:00,Liverpool,DEV-075,DevOps Dashboard,success,76,0
user_035,2025-06-25 13:03:00,Liverpool,DEV-003,HR Portal,success,40,0
user_089,2025-06-25 13:03:00,Birmingham,DEV-105,DevOps Dashboard,success,31,0
user_041,2025-06-25 13:07:00,Birmingham,DEV-066,DevOps Dashboard,success,83,0
user_035,2025-06-25 13:09:00,Liverpool,DEV-003,HR Portal,success,22,0
user_031,2025-06-25 13:10:00,Newcastle,DEV-139,HR Portal,success,40,0
user_020,2025-06-25 13:13:00,Manchester,DEV-066,File Server,success,79,0
user_004,2025-06-25 13:14:00,Reading,DEV-104,CRM,success,87,0
user_080,2025-06-25 13:15:00,London,DEV-052,DevOps Dashboard,success,84,0
user_030,2025-06-25 13:16:00,Glasgow,DEV-130,CRM,success,103,0
user_094,2025-06-25 13:17:00,Dundee,DEV-096,CRM,success,15,0
user_037,2025-06-25 13:20:00,Manchester,DEV-004,HR Portal,success,104,0
user_055,2025-06-25 13:21:00,Manchester,DEV-073,CRM,success,81,0
user_017,2025-06-25 13:22:00,Birmingham,DEV-016,HR Portal,success,54,0
user_066,2025-06-25 13:33:00,Bristol,DEV-101,DevOps Dashboard,success,39,0
user_079,2025-06-25 13:42:00,Coventry,DEV-053,HR Portal,success,112,0
user_036,2025-06-25 13:48:00,Newcastle,DEV-112,Email,success,30,0
user_022,2025-06-25 13:51:00,Brighton,DEV-023,File Server,success,118,0
user_099,2025-06-25 13:52:00,Brighton,DEV-138,File Server,success,82,0
user_081,2025-06-25 13:53:00,Dundee,DEV-117,File Server,success,63,0
user_079,2025-06-25 13:55:00,Coventry,DEV-053,File Server,success,7,0
user_075,2025-06-25 14:00:00,Bristol,DEV-068,HR Portal,success,22,0
user_048,2025-06-25 14:02:00,Cardiff,DEV-144,Finance System,success,74,0
user_027,2025-06-25 14:07:00,Sheffield,DEV-141,Finance System,success,28,0
user_010,2025-06-25 14:14:00,Glasgow,DEV-054,DevOps Dashboard,success,23,0
user_041,2025-06-25 14:24:00,Birmingham,DEV-066,File Server,success,70,0
user_028,2025-06-25 14:26:00,Leeds,DEV-017,Email,success,73,0
user_024,2025-06-25 14:26:00,Nottingham,DEV-011,Email,success,62,0
user_038,2025-06-25 14:30:00,Liverpool,DEV-004,CRM,success,48,0
user_073,2025-06-25 14:34:00,Leicester,DEV-122,Email,success,47,0
user_099,2025-06-25 14:37:00,Brighton,DEV-138,Finance System,success,11,0
user_071,2025-06-25 14:38:00,Brighton,DEV-066,HR Portal,success,16,0
user_061,2025-06-25 14:40:00,Reading,DEV-126,File Server,success,54,0
user_041,2025-06-25 14:42:00,Birmingham,DEV-066,Email,success,8,0
user_047,2025-06-25 14:48:00,Dundee,DEV-063,Finance System,success,94,0
user_034,2025-06-25 14:51:00,Newcastle,DEV-050,DevOps Dashboard,success,25,0
user_062,2025-06-25 14:53:00,London,DEV-075,File Server,success,13,0
user_039,2025-06-25 14:53:00,Nottingham,DEV-013,Finance System,success,69,0
user_065,2025-06-25 15:01:00,Sheffield,DEV-117,Email,success,26,0
user_008,2025-06-25 15:01:00,Reading,DEV-097,File Server,success,50,0
user_069,2025-06-25 15:07:00,Coventry,DEV-076,Finance System,success,78,0
user_030,2025-06-25 15:08:00,Glasgow,DEV-130,Email,success,95,0
user_084,2025-06-25 15:18:00,Nottingham,DEV-077,CRM,success,45,0
user_083,2025-06-25 15:19:00,Liverpool,DEV-005,DevOps Dashboard,success,20,0
user_072,2025-06-25 15:20:00,Cardiff,DEV-139,HR Portal,success,20,0
user_084,2025-06-25 15:21:00,Nottingham,DEV-077,File Server,success,61,0
user_033,2025-06-25 15:23:00,Edinburgh,DEV-072,File Server,success,114,0
user_050,2025-06-25 15:24:00,Sheffield,DEV-107,HR Portal,success,40,0
user_097,2025-06-25 15:29:00,Bristol,DEV-100,DevOps Dashboard,success,89,0
user_042,2025-06-25 15:29:00,Birmingham,DEV-126,File Server,success,116,0
user_025,2025-06-25 15:31:00,Sheffield,DEV-095,Email,success,119,0
user_090,2025-06-25 15:40:00,Liverpool,DEV-062,Email,success,7,0
user_069,2025-06-25 15:42:00,Coventry,DEV-076,DevOps Dashboard,success,86,0
user_026,2025-06-25 15:42:00,Cardiff,DEV-066,DevOps Dashboard,success,99,0
user_047,2025-06-25 15:46:00,Dundee,DEV-063,Finance System,success,30,0
user_045,2025-06-25 15:49:00,Aberdeen,DEV-044,Finance System,success,58,0
user_091,2025-06-25 15:53:00,Swansea,DEV-126,HR Portal,success,99,0
user_060,2025-06-25 15:54:00,Leicester,DEV-125,CRM,success,84,0
user_018,2025-06-25 16:09:00,Southampton,DEV-097,Finance System,success,50,0
user_089,2025-06-25 16:10:00,Birmingham,DEV-105,CRM,success,81,0
user_003,2025-06-25 16:13:00,Sheffield,DEV-065,DevOps Dashboard,success,77,0
user_009,2025-06-25 16:15:00,Dundee,DEV-085,CRM,success,29,0
user_054,2025-06-25 16:15:00,Manchester,DEV-104,Email,success,51,0
user_009,2025-06-25 16:16:00,Dundee,DEV-085,HR Portal,success,92,0
user_096,2025-06-25 16:16:00,Brighton,DEV-087,Email,success,111,0
user_051,2025-06-25 16:16:00,Liverpool,DEV-075,DevOps Dashboard,success,115,0
user_021,2025-06-25 16:18:00,Cardiff,DEV-122,Confidential Archives,success,22,1
user_086,2025-06-25 16:22:00,London,DEV-076,HR Portal,success,13,0
user_088,2025-06-25 16:23:00,Aberdeen,DEV-073,Email,success,67,0
user_095,2025-06-25 16:32:00,Leicester,DEV-009,HR Portal,success,26,0
user_006,2025-06-25 16:35:00,Southampton,DEV-034,File Server,success,74,0
user_083,2025-06-25 16:37:00,Liverpool,DEV-005,CRM,success,91,0
user_048,2025-06-25 16:41:00,Cardiff,DEV-144,DevOps Dashboard,success,28,0
user_008,2025-06-25 16:42:00,Reading,DEV-097,CRM,success,9,0
user_066,2025-06-25 16:42:00,Bristol,DEV-101,HR Portal,success,64,0
user_100,2025-06-25 16:43:00,Newcastle,DEV-118,Finance System,success,22,0
user_080,2025-06-25 16:47:00,London,DEV-052,Email,success,41,0
user_080,2025-06-25 16:47:00,London,DEV-052,File Server,success,35,0
user_088,2025-06-25 16:54:00,Aberdeen,DEV-073,DevOps Dashboard,success,52,0
user_015,2025-06-25 16:54:00,Southampton,DEV-120,HR Portal,success,115,0
user_086,2025-06-25 17:00:00,London,DEV-076,CRM,success,6,0
user_036,2025-06-25 17:02:00,Newcastle,DEV-112,Email,success,36,0
user_063,2025-06-25 17:04:00,Southampton,DEV-138,File Server,success,33,0
user_017,2025-06-25 17:07:00,Birmingham,DEV-016,File Server,success,115,0
user_013,2025-06-25 17:11:00,Dundee,DEV-019,Email,success,102,0
user_045,2025-06-25 17:12:00,Aberdeen,DEV-044,CRM,success,12,0
user_075,2025-06-25 17:14:00,Bristol,DEV-068,CRM,success,27,0
user_037,2025-06-25 17:18:00,Manchester,DEV-004,HR Portal,success,17,0
user_049,2025-06-25 17:20:00,Glasgow,DEV-112,DevOps Dashboard,success,67,0
user_037,2025-06-25 17:21:00,Manchester,DEV-004,CRM,success,71,0
user_096,2025-06-25 17:21:00,Brighton,DEV-087,DevOps Dashboard,success,25,0
user_036,2025-06-25 17:23:00,Newcastle,DEV-112,Email,success,103,0
user_068,2025-06-25 17:27:00,Glasgow,DEV-089,Email,success,37,0
user_047,2025-06-25 17:27:00,Dundee,DEV-063,Finance System,success,111,0
user_091,2025-06-25 17:29:00,Swansea,DEV-126,DevOps Dashboard,success,114,0
user_075,2025-06-25 17:32:00,Bristol,DEV-044,Email,success,119,1
user_056,2025-06-25 17:33:00,Nottingham,DEV-149,Finance System,success,100,0
user_072,2025-06-25 17:34:00,Cardiff,DEV-139,Email,success,52,0
user_088,2025-06-25 17:36:00,Aberdeen,DEV-073,Finance System,success,12,0
user_090,2025-06-25 17:42:00,Liverpool,DEV-062,DevOps Dashboard,success,25,0
user_041,2025-06-25 17:42:00,Birmingham,DEV-066,Finance System,success,58,0
user_065,2025-06-25 17:43:00,Sheffield,DEV-117,File Server,success,101,0
user_022,2025-06-25 17:43:00,Brighton,DEV-023,DevOps Dashboard,success,13,0
user_068,2025-06-25 17:44:00,Glasgow,DEV-089,File Server,success,23,0
user_096,2025-06-25 17:46:00,Brighton,DEV-087,HR Portal,success,22,0
user_032,2025-06-25 17:53:00,Sheffield,DEV-073,Finance System,success,97,0
user_049,2025-06-25 17:53:00,Glasgow,DEV-112,DevOps Dashboard,success,92,0
user_039,2025-06-25 17:54:00,Nottingham,DEV-013,HR Portal,success,108,0
user_018,2025-06-25 17:57:00,Southampton,DEV-097,HR Portal,success,13,0
user_064,2025-06-25 18:05:00,Cardiff,DEV-083,Email,success,50,0
user_069,2025-06-25 18:09:00,Coventry,DEV-076,Finance System,success,92,0
user_091,2025-06-25 18:11:00,Swansea,DEV-126,File Server,success,27,0
user_012,2025-06-25 18:14:00,Coventry,DEV-066,DevOps Dashboard,success,10,0
user_017,2025-06-25 18:14:00,Birmingham,DEV-016,Email,success,81,0
user_019,2025-06-25 18:15:00,Leicester,DEV-005,HR Portal,success,14,0
user_063,2025-06-25 18:17:00,Southampton,DEV-138,Email,success,63,0
user_092,2025-06-25 18:17:00,Coventry,DEV-118,DevOps Dashboard,success,92,0
user_032,2025-06-25 18:18:00,Sheffield,DEV-073,CRM,success,29,0
user_098,2025-06-25 18:21:00,Aberdeen,DEV-012,Finance System,success,9,0
user_008,2025-06-25 18:25:00,Reading,DEV-097,File Server,success,11,0
user_082,2025-06-25 18:29:00,Leeds,DEV-076,CRM,success,29,0
user_086,2025-06-25 18:32:00,London,DEV-076,HR Portal,success,97,0
user_049,2025-06-25 18:33:00,Glasgow,DEV-112,Finance System,success,75,0
user_072,2025-06-25 18:35:00,Cardiff,DEV-139,File Server,success,27,0
user_046,2025-06-25 18:44:00,Cardiff,DEV-112,Email,success,107,0
